datetime,precio_eur_mwh
2026-05-31 20:00:00+02:00,113.6
2026-05-31 20:00:00+02:00,113.6
2026-05-31 20:00:00+02:00,113.6
2026-05-31 20:00:00+02:00,113.6
2026-05-31 21:00:00+02:00,150.55
2026-05-31 21:00:00+02:00,150.55
2026-05-31 21:00:00+02:00,150.55
2026-05-31 21:00:00+02:00,150.55
2026-05-31 21:00:00+02:00,150.55
2026-05-31 22:00:00+02:00,153.92
2026-05-31 22:00:00+02:00,153.92
2026-05-31 22:00:00+02:00,153.92
2026-05-31 22:00:00+02:00,153.92
2026-05-31 22:00:00+02:00,153.92
2026-05-31 23:00:00+02:00,138.13
2026-05-31 23:00:00+02:00,138.13
2026-05-31 23:00:00+02:00,138.13
2026-05-31 23:00:00+02:00,138.13
2026-05-31 23:00:00+02:00,138.13
2026-06-01 00:00:00+02:00,129.97
2026-06-01 00:00:00+02:00,129.97
2026-06-01 00:00:00+02:00,129.97
2026-06-01 00:00:00+02:00,129.97
2026-06-01 00:00:00+02:00,129.97
2026-06-01 01:00:00+02:00,123.65
2026-06-01 01:00:00+02:00,123.65
2026-06-01 01:00:00+02:00,123.65
2026-06-01 01:00:00+02:00,123.65
2026-06-01 01:00:00+02:00,123.65
2026-06-01 02:00:00+02:00,123.18
2026-06-01 02:00:00+02:00,123.18
2026-06-01 02:00:00+02:00,123.18
2026-06-01 02:00:00+02:00,123.18
2026-06-01 02:00:00+02:00,123.18
2026-06-01 03:00:00+02:00,124.95
2026-06-01 03:00:00+02:00,124.95
2026-06-01 03:00:00+02:00,124.95
2026-06-01 03:00:00+02:00,124.95
2026-06-01 03:00:00+02:00,124.95
2026-06-01 04:00:00+02:00,127.19
2026-06-01 04:00:00+02:00,127.19
2026-06-01 04:00:00+02:00,127.19
2026-06-01 04:00:00+02:00,127.19
2026-06-01 04:00:00+02:00,127.19
2026-06-01 05:00:00+02:00,134.36
2026-06-01 05:00:00+02:00,134.36
2026-06-01 05:00:00+02:00,134.36
2026-06-01 05:00:00+02:00,134.36
2026-06-01 05:00:00+02:00,134.36
2026-06-01 06:00:00+02:00,155.52
2026-06-01 06:00:00+02:00,155.52
2026-06-01 06:00:00+02:00,155.52
2026-06-01 06:00:00+02:00,155.52
2026-06-01 06:00:00+02:00,155.52
2026-06-01 07:00:00+02:00,174.61
2026-06-01 07:00:00+02:00,174.61
2026-06-01 07:00:00+02:00,174.61
2026-06-01 07:00:00+02:00,174.61
2026-06-01 07:00:00+02:00,174.61
2026-06-01 08:00:00+02:00,168.42
2026-06-01 08:00:00+02:00,168.42
2026-06-01 08:00:00+02:00,168.42
2026-06-01 08:00:00+02:00,168.42
2026-06-01 08:00:00+02:00,168.42
2026-06-01 09:00:00+02:00,93.22
2026-06-01 09:00:00+02:00,93.22
2026-06-01 09:00:00+02:00,93.22
2026-06-01 09:00:00+02:00,93.22
2026-06-01 09:00:00+02:00,93.22
2026-06-01 10:00:00+02:00,66.71
2026-06-01 10:00:00+02:00,66.71
2026-06-01 10:00:00+02:00,135.87
2026-06-01 10:00:00+02:00,135.87
2026-06-01 10:00:00+02:00,135.87
2026-06-01 11:00:00+02:00,133.08
2026-06-01 11:00:00+02:00,133.08
2026-06-01 11:00:00+02:00,133.08
2026-06-01 11:00:00+02:00,133.08
2026-06-01 11:00:00+02:00,133.08
2026-06-01 12:00:00+02:00,135.11
2026-06-01 12:00:00+02:00,135.11
